transaction_id,account_id,transaction_date,amount
7ac1d4b1-16a3-4245-b6b4-f1e9749ff7b9,3a6e219d-6c53-42c1-a07b-876251fd147e,2025-08-25,106.97
acc553cd-8f89-41e4-8589-eb0cfeaea0aa,3a6e219d-6c53-42c1-a07b-876251fd147e,2025-08-20,122.63
d7bc9fb5-6c9c-4fc2-8642-27a53c837395,4c9e85e8-f500-4e34-b747-0fbf1f2dc997,2025-08-26,107.4
c292d8f1-099e-4a1f-8967-31aceec7a74e,4c9e85e8-f500-4e34-b747-0fbf1f2dc997,2025-08-18,16.29
89df3485-ee2e-43f0-9a76-164f2bf9ee3c,4c9e85e8-f500-4e34-b747-0fbf1f2dc997,2025-08-07,46.72
4ef624b3-4c47-4e0f-ae36-8b2531eccae9,999436f9-ae56-424c-bd44-9e90eaa5c911,2025-08-08,104.59
e825b86a-b36e-4eea-883b-9b8972dc3f4c,999436f9-ae56-424c-bd44-9e90eaa5c911,2025-08-15,53.08
581ac073-45f7-413a-a526-bece311fb9f7,c953238a-6140-4469-8142-6af932e6fa78,2025-08-03,132.21
81643ef4-fd10-4a50-b511-46d65c8cf891,c953238a-6140-4469-8142-6af932e6fa78,2025-08-13,130.0
a5d589b4-ace5-4b9f-b205-c7e2df98aaaf,c953238a-6140-4469-8142-6af932e6fa78,2025-08-24,59.5
a9d8f0b3-ea02-4c31-8e25-d4fc13b614df,bb7d14c4-5233-4363-b449-9e2002720515,2025-08-01,90.47
bd31e2b6-3206-4f72-a7db-809803fde6df,bb7d14c4-5233-4363-b449-9e2002720515,2025-07-28,110.87
9043a603-743a-4c0e-812c-04551c75cef4,bb7d14c4-5233-4363-b449-9e2002720515,2025-07-27,98.46
c6f9e074-9f18-4da4-8bbe-e48d2d46fb3a,bb7d14c4-5233-4363-b449-9e2002720515,2025-08-12,200.17
a4f4f516-1f00-46a3-8f0f-f9bdb5fe369a,fcf09b58-6f47-4cf2-9861-b6146181ad66,2025-08-03,118.67
45f3be20-0b2a-41b9-a175-85458b93839b,fcf09b58-6f47-4cf2-9861-b6146181ad66,2025-08-22,125.35
6a6cec43-c1ba-4362-ab25-4108e30571a0,88650301-31fb-49da-b214-9d96a42e591b,2025-08-20,155.28
c2abf33f-981a-4be6-ba58-e92575643eee,88650301-31fb-49da-b214-9d96a42e591b,2025-08-14,159.35
5463c824-3070-4fe9-8870-f2d0135076d0,88650301-31fb-49da-b214-9d96a42e591b,2025-08-26,45.52
68019000-d5d5-4ba5-8b22-b24737f3d43b,88650301-31fb-49da-b214-9d96a42e591b,2025-07-31,181.56
c27245f1-61f7-45f3-b534-13fa6b6104c6,5336caa4-c821-413a-8707-8854dc71913b,2025-08-21,50.5
c8ecf639-751c-4f02-be0b-91a8177c35fa,34dd3308-4553-4c81-a04e-b92528104d41,2025-08-01,78.0
78c9e2ce-c84f-4176-a9fc-0eb6909833f4,34dd3308-4553-4c81-a04e-b92528104d41,2025-08-26,96.79
c90f3457-86ed-4c23-aa33-c67466512809,34dd3308-4553-4c81-a04e-b92528104d41,2025-08-11,116.44
a1ced563-5c9c-4e55-94f8-c4a0dfdb97e7,34dd3308-4553-4c81-a04e-b92528104d41,2025-08-08,117.03
24494724-e020-4571-a562-b537d5bb0265,8edd8163-4403-42ae-8c05-51f7ade45f8c,2025-08-06,171.76
fe4659db-5429-4b5f-ad94-9f9fccb888bd,617fd0f9-9a3c-48a5-8a11-7f8bc4e3ce3d,2025-07-28,15.76
3a4951b0-e6b0-44db-87fd-c705fa031a95,617fd0f9-9a3c-48a5-8a11-7f8bc4e3ce3d,2025-08-01,53.31
a64fc28d-6a3d-4822-ad98-4408185e3b3c,617fd0f9-9a3c-48a5-8a11-7f8bc4e3ce3d,2025-08-14,129.87
ed67df15-160d-4abd-a95f-8f3c7f5e1a61,617fd0f9-9a3c-48a5-8a11-7f8bc4e3ce3d,2025-08-04,135.06
9dcbe607-8737-4c17-ac27-6daee619ec02,71ebbc18-aadb-429d-b8db-b8aa33a5cba9,2025-08-14,84.02
8d4dcb20-9a91-42f7-b8aa-811684a627ae,71ebbc18-aadb-429d-b8db-b8aa33a5cba9,2025-08-25,147.41
1b37e79e-5a4e-4981-bc7a-01cef6411e75,71ebbc18-aadb-429d-b8db-b8aa33a5cba9,2025-08-17,32.97
fc45b9a3-335c-43cc-94ae-90d4bb860cfe,7e2acdf6-c3a0-46fb-ad88-0987cf0a4252,2025-08-07,158.22
f07a617c-417a-466c-aa06-f628db38e907,8eeb6e30-5986-48d0-8536-aeb532ecb822,2025-08-02,0.98
df592e93-b69a-41dc-8cfc-5a7284beaa21,8eeb6e30-5986-48d0-8536-aeb532ecb822,2025-08-24,153.57
48687952-b2e2-495a-b019-26ae5c1eb875,cf15f121-2cd6-42d1-bd68-697b7251e73c,2025-07-27,68.05
22031058-1b73-4b9e-94be-1b2493697298,b2bf0f4c-040e-4ebd-bd99-005375217bd3,2025-08-01,33.85
e06e1e58-d0db-4f03-bd0d-983108bef28d,b2bf0f4c-040e-4ebd-bd99-005375217bd3,2025-08-21,40.58
41f5fcac-49fe-45ae-a0cf-8f187462ffa1,b2bf0f4c-040e-4ebd-bd99-005375217bd3,2025-08-09,115.6
b10e9755-f7b9-431e-b1d4-58d77063f1a7,b2bf0f4c-040e-4ebd-bd99-005375217bd3,2025-08-05,100.14
5dff231c-3f95-43e4-bd08-0a1fb0de5963,781b668e-f632-4c4a-a561-5880463c2ad7,2025-08-21,181.02
2b7ecf87-34a5-4600-be9d-e7cb78789b06,67072397-45ce-4334-9d72-962f7d4d7dfc,2025-08-11,104.48
68ab73d6-5145-4863-a42c-bdb79410f379,67072397-45ce-4334-9d72-962f7d4d7dfc,2025-08-10,40.93
187c46c2-e41d-4c05-bba6-5fe0f451838a,67072397-45ce-4334-9d72-962f7d4d7dfc,2025-08-07,20.82
7057a308-a0c1-4c6b-8ffc-b3e4bfada9cf,67072397-45ce-4334-9d72-962f7d4d7dfc,2025-08-18,73.34
9389561b-209d-4065-af7d-eb253b4a6ddc,ca581d85-8204-468f-9059-798f84ca5bd1,2025-08-09,87.37
673b98fc-26a1-49b1-8973-164b6d365762,ca581d85-8204-468f-9059-798f84ca5bd1,2025-08-06,119.6
68d1afc7-fd03-426e-9cb6-a82dd7dd08c0,86138815-e16b-4256-9430-81dc3956f6e9,2025-08-10,95.16
828a5add-a389-4cce-b41e-7ad9d491ee29,86138815-e16b-4256-9430-81dc3956f6e9,2025-08-14,29.52
ee3af0c2-0365-448b-ba07-5d18ebe66edc,86138815-e16b-4256-9430-81dc3956f6e9,2025-07-28,119.52
6e0f7447-d939-4294-95dc-7c3cdb2d9a32,216b066a-0e33-4b3b-9d7f-704d196a2659,2025-08-15,44.5
7c134d56-9031-4580-a79a-284a723e25c1,2a4a0cba-fe05-43c0-a874-e15789fce69b,2025-08-22,102.89
856ac750-dc99-4006-96fe-30e445a03b6f,2a4a0cba-fe05-43c0-a874-e15789fce69b,2025-08-03,138.48
52d25678-2bb1-4a78-91c3-c79315b67664,a24a8256-9681-480c-96f7-d040b4557182,2025-08-05,175.73
84f9430e-1267-45bd-a6e5-af84b4109d55,a24a8256-9681-480c-96f7-d040b4557182,2025-08-12,138.65
b6135873-2d3e-448e-b38e-18812b5002d5,a24a8256-9681-480c-96f7-d040b4557182,2025-08-08,50.88
6f6212fe-53b1-4bc2-ae9f-12ee57b4cebb,a24a8256-9681-480c-96f7-d040b4557182,2025-08-06,88.77
a22ef90f-b218-4650-8ec1-f86d5e52cb10,45c7e997-1d04-41f1-ae6b-af08347476f7,2025-08-26,116.47
05d7a1b3-83f1-4124-836a-894019e4a96e,45c7e997-1d04-41f1-ae6b-af08347476f7,2025-08-26,119.74
354e3061-ff00-41df-923d-2d6fb4f0a630,45c7e997-1d04-41f1-ae6b-af08347476f7,2025-08-02,147.45
fd267962-d9ad-4b4f-b9c6-b32187225785,317bed22-7de8-416c-a409-0edec2e66725,2025-08-05,66.89
19a913cb-7494-4ce6-ba99-f3e482eca8ff,e48b5f11-d59e-4cd7-af2e-88908348c75b,2025-07-30,58.87
984e2f4c-4c57-4d23-8152-ca8f0e34b11a,e48b5f11-d59e-4cd7-af2e-88908348c75b,2025-08-17,92.48
79e68388-7d46-46d0-ba65-4b8254e3697d,e48b5f11-d59e-4cd7-af2e-88908348c75b,2025-07-27,123.85
6c541f5d-04ef-473f-b17b-636670d22d20,e48b5f11-d59e-4cd7-af2e-88908348c75b,2025-08-10,13.85
8261d872-ac30-4907-a9a7-50f518cdbff4,ac508609-2271-4e0b-9f4a-30c4653be965,2025-08-08,160.31
fcdf5cb2-47b4-45f0-ae6a-78691a8c6add,ac508609-2271-4e0b-9f4a-30c4653be965,2025-08-17,119.2
81553c73-3332-4afc-bf7c-aadb1274bdb9,ac508609-2271-4e0b-9f4a-30c4653be965,2025-08-23,64.9
5e02669b-774c-4d08-91f4-d9dc05f72180,4437fa08-6460-4859-815e-b898c548ba2d,2025-08-19,66.85
80f6ea1e-3931-476c-a5d1-8baab377999a,4437fa08-6460-4859-815e-b898c548ba2d,2025-08-21,136.99
7efa18d8-bd2c-4474-9c4f-d2d9ffd112c9,90dbe92a-9a5d-4ee1-bb5b-8c90382b07d2,2025-08-11,87.31
e27cd897-68bc-41c4-81c3-cf66c8805d6f,90dbe92a-9a5d-4ee1-bb5b-8c90382b07d2,2025-08-12,137.36
de9720af-162d-4fa1-ab54-2d5bfe76eb8e,90dbe92a-9a5d-4ee1-bb5b-8c90382b07d2,2025-08-13,64.96
e4a838c4-7988-4bac-9627-f62038d7f314,90dbe92a-9a5d-4ee1-bb5b-8c90382b07d2,2025-08-19,85.25
8d03d073-3c46-48d4-a494-09d22fef3d6a,ba475c5a-bd95-4db4-bd53-f5d207f36c71,2025-08-20,162.39
cfad9937-f887-4794-8679-f9426c87d3e6,ba475c5a-bd95-4db4-bd53-f5d207f36c71,2025-08-13,71.61
4780a276-2e49-470d-9dc9-daeed607d668,a565982d-6d3e-4ba0-a7d6-bbabd94b2bc4,2025-08-13,121.61
b632c7ec-282a-4849-9fca-4e4e17eb3e7e,a565982d-6d3e-4ba0-a7d6-bbabd94b2bc4,2025-07-31,126.22
5afdf963-ce52-4399-8fd6-3419b6ce90f0,a565982d-6d3e-4ba0-a7d6-bbabd94b2bc4,2025-07-28,63.25
3d46d515-1950-4aa4-88f0-3475783e91da,b11856f0-4f4d-4460-a685-59abe8ea27d2,2025-08-18,34.41
d1030dab-e216-41ac-800a-25938f5d9eeb,d71a1238-5f6d-44b5-98b9-7187bc3f459a,2025-08-10,107.21
81db7d57-2df9-4f85-90fc-0e1012e8fd95,426c49b0-fe57-4fd0-ad9d-4bda8fbe8c66,2025-08-23,127.94
60522b38-704c-481a-86d5-a42cdfd2e3c7,426c49b0-fe57-4fd0-ad9d-4bda8fbe8c66,2025-08-04,40.5
c60ff43a-488a-42e6-97e3-ea4762a8a51e,426c49b0-fe57-4fd0-ad9d-4bda8fbe8c66,2025-08-09,72.65
50deca84-1858-41e1-a092-dee753512efc,b13b0d91-aa4c-47db-a376-64785dc1c023,2025-07-28,108.18
3264fecd-79c4-4405-bfb7-f4fd3a06f124,31d4e221-bda8-444e-9ddc-b0225c4f985d,2025-07-29,183.61
92d5c7f0-b503-4ae6-bb81-df787f6d5513,31d4e221-bda8-444e-9ddc-b0225c4f985d,2025-08-05,146.15
99bbd787-8266-4026-a05d-e046e8497e19,31d4e221-bda8-444e-9ddc-b0225c4f985d,2025-08-17,185.43
9b2a8abd-c960-476d-8f51-4f5d38f98b75,31d4e221-bda8-444e-9ddc-b0225c4f985d,2025-08-06,79.37
24766866-2b24-484c-a3fd-013225d5da41,68b8cfab-9e46-466f-a698-3a70dcffdcdc,2025-08-19,128.45
f2c07b5c-39a0-45f1-80d5-3760b539f212,68b8cfab-9e46-466f-a698-3a70dcffdcdc,2025-08-02,181.42
3eac23cc-dea9-45ed-9cbe-f4014c497bbc,68b8cfab-9e46-466f-a698-3a70dcffdcdc,2025-08-08,44.96
04f4b3ab-ffb5-44a6-9256-da32c0f9a98d,42c81535-d6fc-4d9c-9214-1fe50298c155,2025-08-02,64.44
66193fcb-eb3e-4755-810c-4090bd55f79e,5f51916b-ee0a-4ad4-a512-dffb666f5afa,2025-08-08,62.05
a9d81300-2b05-4806-9e64-8d03cc648e8a,5f51916b-ee0a-4ad4-a512-dffb666f5afa,2025-07-31,101.67
c88f86f7-8224-408e-944b-5ddfeae3d8d8,5f51916b-ee0a-4ad4-a512-dffb666f5afa,2025-08-07,111.69
2bc28866-6cb1-465d-88a3-4445926bd19c,5f51916b-ee0a-4ad4-a512-dffb666f5afa,2025-08-01,22.21
7c65c7c6-36a0-4e83-8c1b-03da5a34aaaa,ceeab433-cb27-4962-b598-b4be13493c21,2025-08-13,45.24
c400afd8-6279-4dee-8bbd-ee9016e6d630,ceeab433-cb27-4962-b598-b4be13493c21,2025-08-21,136.65
2dc143be-8bdd-4046-b10c-3c7e0d8f4f74,ceeab433-cb27-4962-b598-b4be13493c21,2025-07-29,25.02
dceeb7b7-4d80-4791-88ae-81f8c056bc2e,ceeab433-cb27-4962-b598-b4be13493c21,2025-07-29,33.52
500fbeaf-b849-4a15-b11c-8421d9f35560,9ea6ed91-bfa0-47ae-970e-23e360674d3f,2025-08-18,64.75
d2b9006c-6087-4843-ad0d-231b90f9365a,9ea6ed91-bfa0-47ae-970e-23e360674d3f,2025-08-07,97.21
52facf9d-946a-485e-8419-7df18d382a2b,a20a24f8-c5fa-4054-897e-34c8cc5921c8,2025-07-30,105.52
2a6431ea-150a-4a5f-b9c2-b351b9647bf0,a20a24f8-c5fa-4054-897e-34c8cc5921c8,2025-08-10,118.9
0e2ba239-0109-47d6-9e8b-8ce26bdf3675,bcdbb764-bdea-43a3-8794-06e9b3d168e0,2025-08-18,54.25
982f7edc-df59-4e87-8dbb-13c9ecd9de5c,7d32b34a-bf5c-4231-9d37-61161709b641,2025-08-18,104.06
214bcacb-f224-405f-a419-f80528488f51,3ce00a09-0b30-495b-8dfd-eee860931115,2025-08-07,165.7
2d213fb8-a191-4b56-b303-1aade179aca1,3ce00a09-0b30-495b-8dfd-eee860931115,2025-08-15,39.27
3e0c8bba-3c54-4058-b9bf-f28f6ccc7b44,3ce00a09-0b30-495b-8dfd-eee860931115,2025-07-29,45.38
85fbd2b2-43e0-4e50-9842-870d47e2a55f,3ce00a09-0b30-495b-8dfd-eee860931115,2025-07-31,84.18
9af73bc0-4d3e-4098-97a4-55c080b3f522,da292b9f-3185-411d-8f97-7a62d6c11ffa,2025-08-03,62.34
d8898352-01c8-4acd-9dca-2afe098b0e5b,da292b9f-3185-411d-8f97-7a62d6c11ffa,2025-08-25,139.47
2adccd78-c4fd-426d-9dd6-12de02e057f9,da292b9f-3185-411d-8f97-7a62d6c11ffa,2025-08-16,88.17
c8ff1b35-9109-49e2-ae83-52085c08925e,da292b9f-3185-411d-8f97-7a62d6c11ffa,2025-08-03,80.18
5217ecd1-7a32-4e97-8268-3f7c24986074,8b954ce7-63fe-43ae-a987-23358b7ca152,2025-07-27,107.77
a6d3a988-f6d2-42e3-afe7-745b5e2bdfca,8b954ce7-63fe-43ae-a987-23358b7ca152,2025-08-15,223.29
16be7397-7543-4167-9231-b407d4ed6e38,8b954ce7-63fe-43ae-a987-23358b7ca152,2025-07-28,65.9
00efddd9-916c-4096-a937-67d21b67f36c,92bf9f7b-12df-4dcf-b202-0bca487e03ec,2025-08-16,41.28
9f92b8c4-e284-47e5-af39-10367563f8d6,b36391e3-1390-4724-a61b-0481994347dc,2025-08-22,103.0
72eeaef1-d80a-4d55-b887-a80e651fea48,b36391e3-1390-4724-a61b-0481994347dc,2025-07-29,19.46
9496a5d2-d02d-4407-bfe0-ce9cd8e6c050,ce48297d-6237-4147-b7fe-59c3833bf5fc,2025-08-25,207.79
3c932991-0be9-46ba-812d-85d2ee6d6a30,ce48297d-6237-4147-b7fe-59c3833bf5fc,2025-08-18,43.43
3490aca6-e01d-41f4-b700-b63503e73efb,ce48297d-6237-4147-b7fe-59c3833bf5fc,2025-08-01,99.7
3715c172-3324-48bb-a704-168fac7db5d1,ce48297d-6237-4147-b7fe-59c3833bf5fc,2025-08-17,141.92
412bef5d-b80a-4e69-90eb-67c7439bf625,a623817f-804d-4804-8c91-9e80c70f8a90,2025-07-31,101.31
b3d9fa89-e5cb-45f3-9ca0-509eb936c921,a623817f-804d-4804-8c91-9e80c70f8a90,2025-08-12,23.43
ad6b9bd3-9679-4c0c-af80-c68a8e532d85,a623817f-804d-4804-8c91-9e80c70f8a90,2025-08-05,209.6
23bd4a13-1018-40d9-80c9-f6cfe5680266,a623817f-804d-4804-8c91-9e80c70f8a90,2025-08-25,134.03
5940b338-6eb1-4c04-9e9c-c6460836efa9,866ab53f-6f65-4dd9-9f2c-d06e44b922c6,2025-08-05,113.37
47df9343-2537-4c56-bce8-57da3a2da480,866ab53f-6f65-4dd9-9f2c-d06e44b922c6,2025-08-11,116.08
4b1c0409-b060-4cab-a3a5-053403c49aaa,866ab53f-6f65-4dd9-9f2c-d06e44b922c6,2025-08-02,74.64
102a401b-cca0-49d8-b13a-4768b0e778af,866ab53f-6f65-4dd9-9f2c-d06e44b922c6,2025-08-16,88.18
a99d58e3-cc91-40d9-8b31-c2f571de983c,e987f612-9cbb-432a-a050-1ebd14296bcd,2025-07-28,78.29
8b035f29-5d0a-47d5-90c9-3c4dc30d4ff1,e987f612-9cbb-432a-a050-1ebd14296bcd,2025-08-09,72.81
ffe1c78e-88f2-499c-8daf-5d7747ff2d53,e987f612-9cbb-432a-a050-1ebd14296bcd,2025-08-15,135.61
75e981dc-36da-42b9-9a96-a8cacf48bca7,85ac5701-8ba6-4563-8e26-ab983167caa2,2025-08-20,106.01
60d09515-109c-4546-9841-b3b02b682921,85ac5701-8ba6-4563-8e26-ab983167caa2,2025-08-24,223.24
064ec67a-22ad-4dca-9591-dab672bdc2aa,14e3c7cf-d598-44d0-a27d-d8233618c511,2025-08-09,84.99
5d383a89-9573-4679-9b00-14ed3aa7a4dc,14e3c7cf-d598-44d0-a27d-d8233618c511,2025-08-24,114.35
404894b6-c84b-48df-949a-8e1e650269a3,bd8fe1f2-7721-43bb-8a3c-e0c0069c5653,2025-08-20,94.22
8cd9e454-3396-4c0a-b194-1f6cd6d84562,bd8fe1f2-7721-43bb-8a3c-e0c0069c5653,2025-08-08,69.52
9b91194e-c894-481e-a5a0-b5a199735051,58043d71-369a-4db4-a16b-a1cf98c40c46,2025-07-30,90.65
179f3e3c-ca06-4235-a568-d51382bdab9e,58043d71-369a-4db4-a16b-a1cf98c40c46,2025-08-20,94.6
9b9ec53e-4d0c-4ad6-a0b7-a46ea2549aae,e3686e01-95fa-435d-a161-5490233a165f,2025-08-23,96.56
91249942-3566-44d9-81a4-f25b35a2f76c,e3686e01-95fa-435d-a161-5490233a165f,2025-08-08,136.29
b3cac710-290e-482e-b95e-5a773b879565,e3686e01-95fa-435d-a161-5490233a165f,2025-08-24,77.05
049e526d-a310-46bd-8f49-c345a7af0f59,e3686e01-95fa-435d-a161-5490233a165f,2025-08-06,176.54
3a8f62c0-597a-4e71-be28-0c319a0181ef,f5ae0f0a-3abb-4468-9f4c-0c971eca2218,2025-08-26,160.94
ab992e8c-600b-4977-957c-57258dd5c19b,f5ae0f0a-3abb-4468-9f4c-0c971eca2218,2025-08-14,33.44
e815a5be-9ab5-4e50-bd19-499e4fc93b0a,f5ae0f0a-3abb-4468-9f4c-0c971eca2218,2025-08-20,113.92
7883935b-9658-43c9-99e7-aa81f8e5d45a,2f0b94ca-c409-4e3c-ad10-d1c4679387b6,2025-08-25,71.82
fdebcd32-247b-442d-a53f-5d51dd1e634c,2f0b94ca-c409-4e3c-ad10-d1c4679387b6,2025-08-04,79.45
8ea052b1-ee77-4dcb-8905-8251ae261946,f56119cd-ed23-4742-b210-f416d0f14b58,2025-08-25,61.51
65661a1f-0d9c-4196-bb8f-e6014c3d809c,f56119cd-ed23-4742-b210-f416d0f14b58,2025-08-11,71.98
9662464f-c6d5-4f64-8a99-0d6078434804,f56119cd-ed23-4742-b210-f416d0f14b58,2025-08-23,176.06
af3fc1a7-521b-487f-9a40-94a2bf2c1e08,f56119cd-ed23-4742-b210-f416d0f14b58,2025-08-03,167.41
e55f89f4-c8c9-465a-a0c7-1ff27912bbcd,91a1b9a4-91bb-497f-b084-80bdcf8dc703,2025-07-31,23.29
9345f454-e6e1-427e-95af-2c19069da032,e5508a14-b955-4c89-9fb4-9f61c0915300,2025-07-30,145.62
40825e8c-9faa-44d1-9666-a5060fca1f43,e5508a14-b955-4c89-9fb4-9f61c0915300,2025-08-23,123.53
98f1ebe1-f1df-481a-8fae-05a0f30ded29,e5508a14-b955-4c89-9fb4-9f61c0915300,2025-07-31,136.51
b05b6305-ab99-4d2d-8131-aa09dc8bca49,e5508a14-b955-4c89-9fb4-9f61c0915300,2025-08-15,185.73
2cd1f507-441c-4387-b00b-127573d9adb5,861f0576-e0b9-4961-821b-0c88832674d0,2025-08-02,47.03
2fb6b04a-d9b6-48ac-8fd4-5d2e5a55cf7b,861f0576-e0b9-4961-821b-0c88832674d0,2025-08-22,160.39
ab6ebabd-cc3e-44ff-b317-99c0ed794f2c,861f0576-e0b9-4961-821b-0c88832674d0,2025-07-31,84.17
da95788b-e4d6-41e7-9a0c-e2a953ab5934,eaa1279c-d09c-4d31-ab5e-e988ef29c7f8,2025-08-17,88.37
76ca15a1-c8da-4c72-8883-105470b945f9,c33b89d7-6648-4085-87a2-571446911820,2025-08-10,47.68
12f89145-1b26-40cc-9375-1af5109982b4,c33b89d7-6648-4085-87a2-571446911820,2025-08-16,72.69
39df56fc-04c3-4428-b96f-a574a18b1bfa,18998cea-a676-46b8-8d7e-4cfbc7f99d67,2025-07-31,119.59
5c433867-f106-4aad-928f-b3241f2517b3,18998cea-a676-46b8-8d7e-4cfbc7f99d67,2025-07-27,146.76
d3886d4e-ba8a-4bc3-9d2b-dc28fa42b9b7,18998cea-a676-46b8-8d7e-4cfbc7f99d67,2025-08-08,75.31
0dd0e374-afc5-4d97-8e45-aeb7c3b471ac,c475caf2-4983-4edf-906c-d28d4bf605bf,2025-08-16,50.29
e30d1dc8-97df-4929-8bad-4c00538fe155,184f30e5-4fdc-42b8-a949-1f2a2debc41e,2025-08-06,98.45
70cffa13-6e5d-4835-a860-fcbcb8d608f1,184f30e5-4fdc-42b8-a949-1f2a2debc41e,2025-08-26,12.86
fe90409e-9d0b-4133-bd10-4d52ea61cb94,184f30e5-4fdc-42b8-a949-1f2a2debc41e,2025-08-16,99.75
25ccddaf-0057-4e01-ace3-65fbf1559e18,184f30e5-4fdc-42b8-a949-1f2a2debc41e,2025-08-21,136.62
6db84241-8603-4968-b9b4-f402a24119b4,ae93ffa0-c62d-4fa2-85f8-6139251c1190,2025-08-04,38.09
7c74e1b3-a01a-4c7b-8fbc-c84a90c66573,ae93ffa0-c62d-4fa2-85f8-6139251c1190,2025-08-24,56.26
993c83ac-7194-4a98-9eea-1833667f2287,ae93ffa0-c62d-4fa2-85f8-6139251c1190,2025-08-16,13.82
fe752f93-02c2-4c8d-a546-3061901cbcd1,a9bf8afb-897f-46c6-807f-fda88f02d7f9,2025-08-08,123.25
0bf05072-21e3-4361-be1b-e4894fdd0abc,a9bf8afb-897f-46c6-807f-fda88f02d7f9,2025-07-28,108.33
8e98a766-3679-47c5-9a0f-c89bf705a93b,34bb66b9-974b-4f71-a0a3-25a8680f032a,2025-08-11,133.9
705c5867-3b5d-46d1-a00d-2b138959ae56,34bb66b9-974b-4f71-a0a3-25a8680f032a,2025-08-21,75.6
d60954c8-0901-4430-8efc-5f282aa8de62,34bb66b9-974b-4f71-a0a3-25a8680f032a,2025-08-23,129.41
88f2478b-e5f6-4f9b-8087-f6e529df6568,34bb66b9-974b-4f71-a0a3-25a8680f032a,2025-08-18,125.43
df8cd8c4-47f5-4efb-a475-3faf512b7824,c5453b4a-a346-439c-9f62-239b69c5dcaf,2025-08-03,113.83
ddbb809e-e317-401d-9332-b0c41ef1098a,c5453b4a-a346-439c-9f62-239b69c5dcaf,2025-08-10,139.97
2a4d714e-c337-4359-baf6-10af55f48bbc,7995b5c9-a013-4ebd-ab55-58d1041c9e0b,2025-08-23,150.54
