payment_id,account_id,payment_date,amount
f998d873-e1c1-4b70-bf49-91d3bed0774d,4c16c489-8ce5-4718-b3f3-bdc51768bdb9,2025-07-31,207.72
a7432ed4-7e2e-4cea-bf9c-c0ddcd42ec79,5cc72b24-50a6-4871-a160-31e060fa9aab,2025-08-14,8.16
e3ee7a35-646d-4ae9-9611-790b2b3bf3a5,5cc72b24-50a6-4871-a160-31e060fa9aab,2025-08-05,38.5
fad0d188-9e74-49e2-9b0f-5949f99091dd,5cc72b24-50a6-4871-a160-31e060fa9aab,2025-08-13,25.7
ba1da460-2dbc-4a74-8479-240e085ea078,f9fd986b-b12c-4196-83d4-132833f619d7,2025-08-02,69.49
6b3fb267-f6cd-4eb3-b961-dbb46f7b9626,f9fd986b-b12c-4196-83d4-132833f619d7,2025-08-18,130.83
29b922e4-3eb4-4e9d-a4b8-eeba0a89a2cf,a0b79e9b-7f7e-4cba-aae7-cb4df99e70c9,2025-08-15,51.71
ed86192b-848f-482f-a30b-a8256fdc7eb2,00b0e5ee-29a7-41d8-a756-e2a4d889ccdd,2025-08-03,110.62
c1d80433-ba6b-465a-bbee-2d9afd72f1ad,00b0e5ee-29a7-41d8-a756-e2a4d889ccdd,2025-08-02,72.33
6165442d-13ad-4328-bfc8-30cbab156a22,00b0e5ee-29a7-41d8-a756-e2a4d889ccdd,2025-08-12,99.39
50212a22-d444-487f-98d6-89e952d0934c,093a1fca-8a09-4722-b353-2c4e7b90277c,2025-08-01,46.15
37fffd95-142b-4aad-9583-268f7df5d606,093a1fca-8a09-4722-b353-2c4e7b90277c,2025-08-10,66.61
a7dd2c6e-ea7c-4e43-aebf-048c30715f7a,934510dd-6f40-40f0-bc7e-47aa9f6d1fd6,2025-08-22,63.85
2f24fc31-cf8b-4cee-b95a-31b9b17aaf29,3b54c127-5fe1-4398-83ba-cf4840241b2a,2025-07-30,162.5
3714643d-c785-4ce4-841a-77a212b91953,3b54c127-5fe1-4398-83ba-cf4840241b2a,2025-08-16,37.3
90421827-c3ab-4303-98df-485dd2ad5d0b,3b54c127-5fe1-4398-83ba-cf4840241b2a,2025-08-13,87.66
691cdb6b-6bad-4966-95dd-720d55a7df4d,bc09dad0-466a-4d27-8ec1-8a811698c666,2025-08-17,89.65
64540a56-dafa-4a98-9766-a78ecef84407,bc09dad0-466a-4d27-8ec1-8a811698c666,2025-08-10,79.64
88ecdfa4-e6e8-4f2f-9b2e-771858d3614e,2753cdff-88de-4527-9469-13c5ccf0b5e7,2025-08-15,92.12
d4cdcc14-45cb-4d09-88ab-894931a278a0,69cf6582-182c-4702-82fb-040ba401bbfe,2025-08-07,95.6
6eb79163-d34c-4a98-b614-8b07f96e6473,69cf6582-182c-4702-82fb-040ba401bbfe,2025-07-28,49.11
4bc1b57c-32cf-4ddf-b3fe-4c6477b53416,e7649de8-46b0-4fa2-bfdc-b7395a5b3391,2025-07-29,103.19
c08237b1-ea72-44be-82b7-849ab3be4611,d5b8f5ae-15a3-4b9f-a4c5-4bc45d938235,2025-08-24,93.03
f69229d6-0b00-4990-804e-3354cebfff85,d5b8f5ae-15a3-4b9f-a4c5-4bc45d938235,2025-07-30,99.35
36bfd9a8-78f0-4de7-9e62-e76f270fba7f,d80c41bf-a29b-4d76-b1d6-8c6e120dbaa6,2025-08-13,70.58
184762c7-734f-4a07-9381-9848b67694b3,d80c41bf-a29b-4d76-b1d6-8c6e120dbaa6,2025-08-22,67.85
8701e48d-edf6-4065-8911-7da9bb04ca0b,c40ce342-3d08-480f-8aae-bacaf9fa870c,2025-08-06,1.79
0e1772be-d884-454a-8155-b8d1cff86ba3,c40ce342-3d08-480f-8aae-bacaf9fa870c,2025-08-06,35.61
3551a422-9a92-42bf-9c40-38db287c91ed,c40ce342-3d08-480f-8aae-bacaf9fa870c,2025-08-16,46.41
523abb24-e0d3-42bf-9dbd-6100cad786e9,72d151f2-61ce-435f-a2f8-32312d735b76,2025-08-06,40.03
31b258d9-ebca-42ab-a2b1-e095ab74b1ff,72d151f2-61ce-435f-a2f8-32312d735b76,2025-08-15,59.81
b126d38d-d12b-4493-b67f-474799aec605,72d151f2-61ce-435f-a2f8-32312d735b76,2025-08-22,57.39
53d65ea3-623f-45dd-99d6-ac6cb32cd859,7e91935e-8c97-4aee-845e-5447da98d2ea,2025-08-13,63.57
49e43ebf-f814-4c8f-96e8-03c1ed831142,c7ac1ad1-3695-4ade-aa84-848a445c0e24,2025-08-12,110.54
1bf1d9dd-3925-49d1-880f-b312b52383bc,c7ac1ad1-3695-4ade-aa84-848a445c0e24,2025-08-10,130.28
b16f1070-5e1d-40d0-9dfe-303f21bb6320,c7ac1ad1-3695-4ade-aa84-848a445c0e24,2025-08-16,111.83
1bc29593-c85b-4ad0-9760-cd3a715366a5,d86afe69-4b2b-44b6-a48b-5f9d26669777,2025-08-09,104.75
a10034c9-eed6-4b20-a024-a1bb3761ec94,d86afe69-4b2b-44b6-a48b-5f9d26669777,2025-08-21,43.85
c8b67c5e-c3f1-49b6-b51a-7fae00adecdf,d14c024b-871a-47e1-a8c0-1669f317a842,2025-07-27,92.97
cea366f6-4694-415f-b122-ef1879d4a4e3,d14c024b-871a-47e1-a8c0-1669f317a842,2025-07-28,61.42
5bd48523-9e39-44f4-ab66-d2ffa26fc66f,6390b8cc-4dc7-4469-a4fd-3826c54a5d4b,2025-07-31,88.05
f3cb14e1-a6f5-4205-90fd-4817b3036065,6390b8cc-4dc7-4469-a4fd-3826c54a5d4b,2025-08-03,114.71
c0c787e2-e40b-4b5d-bc70-96000a5b9774,6390b8cc-4dc7-4469-a4fd-3826c54a5d4b,2025-08-09,64.88
ef15f249-e69d-44b7-9d9b-8fef14d07fdc,e432625a-e002-4b06-b4d3-d87a67057bce,2025-08-09,121.15
6fb5e7eb-ae78-46f6-85c1-136d41b6f6b0,e432625a-e002-4b06-b4d3-d87a67057bce,2025-08-08,27.33
b84527e9-4b94-4f37-b5ce-09e33deb58b1,eab54372-2fab-446e-96cb-f738485f72ef,2025-08-01,91.29
d571c010-7f70-4684-a5b5-1d4cb0eaf620,66bbb604-8d3c-4749-aafa-b00a1d404628,2025-08-21,109.86
8807332a-4ea4-49d4-9dba-9585127ae75e,66bbb604-8d3c-4749-aafa-b00a1d404628,2025-08-21,41.35
a42949ee-6530-4749-8b16-24203afe0bf1,e2434c85-f2e8-4314-9f0d-9e4092aaa81f,2025-07-31,86.01
6546966e-55e6-4293-973c-25b87455e9b3,e2434c85-f2e8-4314-9f0d-9e4092aaa81f,2025-08-08,85.63
fde5168e-4b32-4924-8e7a-55013506f8dd,c270067e-2c27-407b-bd4a-3d45ada63e5c,2025-08-13,124.02
e0f8beec-a327-4d44-b94e-834d6eeb7d8d,c270067e-2c27-407b-bd4a-3d45ada63e5c,2025-08-24,76.09
e7dd7ee7-873b-4b1a-91a6-31ea174be558,c270067e-2c27-407b-bd4a-3d45ada63e5c,2025-08-11,136.47
4661b38f-579d-432b-8f00-21a1e388abd6,4edf07e1-74c5-4a3e-917a-4063ca31a98a,2025-08-02,93.28
b8588940-bc7b-4bff-8d3d-b2fe7ce6fe8d,cf4766a4-6a46-4f5f-9a71-a760d767ce2d,2025-08-16,87.62
73980c52-a3fe-461f-b594-97ae5e047abf,cf4766a4-6a46-4f5f-9a71-a760d767ce2d,2025-08-10,101.63
380ca36e-f3fa-43bd-9b4d-299c9d0a37bd,cf4766a4-6a46-4f5f-9a71-a760d767ce2d,2025-08-22,115.39
61a71cfc-69f5-4706-a4d8-3b35ff5923fa,87f2c911-f891-4dfa-9c5e-6772c543888a,2025-08-01,120.13
57981abb-159a-4327-8113-26ea932ed56a,30c1cae5-08ae-47a6-83d9-12ff313f19b9,2025-08-19,162.27
bac148ea-e1b6-449b-8603-284cd0a5f940,30c1cae5-08ae-47a6-83d9-12ff313f19b9,2025-08-22,48.94
0b5a532b-2f03-4e9b-a445-30a090008440,30c1cae5-08ae-47a6-83d9-12ff313f19b9,2025-08-18,163.65
fca055f4-7958-4392-b3c1-6964e628e919,29cd1b8e-ab3b-4c8f-a25d-7636cd7bce70,2025-08-15,43.57
a5167cbc-b617-4d2e-a496-573b4e638969,29cd1b8e-ab3b-4c8f-a25d-7636cd7bce70,2025-08-24,83.67
069162e3-8509-4b02-a3dd-a2e689ad5d80,089b2a58-1f99-48f8-b0c9-142676e7b63e,2025-07-26,4.59
c21405b9-8992-4a5c-9f02-4ffd1870fa14,00d8df5b-d7ec-4e11-905b-60267706039f,2025-08-15,68.15
e9c1cff8-3960-4f7b-ad04-9476dc2ebd0b,00d8df5b-d7ec-4e11-905b-60267706039f,2025-07-28,109.82
5c56f73e-c281-4ed1-8922-a03c474e3f76,00d8df5b-d7ec-4e11-905b-60267706039f,2025-08-03,44.56
5cb4eb05-68d6-4c5a-bd42-aa6cc2422e77,9a418c22-3ef4-414e-a6cd-15e229a2c7d2,2025-07-29,32.08
699e3329-0fb7-48e1-b5ce-f50561b14384,9a418c22-3ef4-414e-a6cd-15e229a2c7d2,2025-08-18,29.07
bf08a177-4edf-4c2c-b9ef-317306f3675b,9a418c22-3ef4-414e-a6cd-15e229a2c7d2,2025-08-25,102.37
9731c15d-a333-416a-a7c4-bc380ddc2e7e,8a80b775-50a9-47cc-a0ae-99e79ed705b6,2025-08-11,170.12
21377517-92ba-47cb-9111-ea1cc9818b30,8a80b775-50a9-47cc-a0ae-99e79ed705b6,2025-08-10,83.32
8cfa6e35-528a-4bd3-9798-ff9d994fd7fd,9b3b41d1-c9cc-4dc4-a9d9-03dd08f8f823,2025-08-12,61.32
dc8bf4f2-581d-40b9-89b1-12ef146bba02,9b3b41d1-c9cc-4dc4-a9d9-03dd08f8f823,2025-08-15,50.65
fd78c51b-6638-42c8-a6a5-4f5c3778fc1c,41fc312d-d2ee-43ba-afeb-049143cb143d,2025-07-28,81.44
1ffdb5f6-3c66-428b-b689-66926d4ca508,9e239f29-f582-479b-8445-2250bc1e0621,2025-08-15,119.01
348181fd-b9f6-4d0e-9a85-f231350b0ca6,9924295d-c4db-4fe3-9972-9fed79bbb32a,2025-08-02,100.04
c7151f1a-ec99-47ad-ae54-e91ee7f65342,55ab2368-a086-4e7b-bacf-703b99a5a9b0,2025-08-17,7.6
8ea94c21-7875-4886-93a2-156872394c9d,c31e2c70-afd3-4f32-9edc-ddbe791c4a40,2025-08-09,52.48
79a38e2e-07a2-4e9f-a449-186c6676c429,c31e2c70-afd3-4f32-9edc-ddbe791c4a40,2025-08-09,115.43
45d1e628-5374-4748-ae6b-e0643b22a483,4b9cf485-d5d6-49e7-8b98-6d2ffa202355,2025-08-16,89.2
4bbc48f9-8985-4cb6-b059-2dff2d757405,ea7f1e80-541a-4e4e-bf2f-a2d8f858e8d8,2025-08-13,137.29
28b8c9a1-e6df-4bc4-b87e-1a09e86307f6,fd1c2710-8ad6-4f26-973e-76c56ad0cf95,2025-07-29,69.14
32512c75-b2c4-4842-b19f-cab269aaa79a,fd1c2710-8ad6-4f26-973e-76c56ad0cf95,2025-08-17,41.38
80bdb149-1cb1-44d0-8174-83f197349d70,fd1c2710-8ad6-4f26-973e-76c56ad0cf95,2025-08-16,81.21
99b6a170-1cdf-4086-abf5-71e2402fd849,2c97dbb1-5fc4-4b8b-8519-35d92f2a241c,2025-07-28,96.97
f15b7060-054e-47e7-b1ed-a5c19e55b379,60f07c58-e213-468b-ab23-d826ce52df4e,2025-08-21,85.73
d7190354-f234-4cbe-be61-8a52564ce062,60f07c58-e213-468b-ab23-d826ce52df4e,2025-08-17,116.27
f4fa7f75-baa1-4414-9fe8-156fd7217e94,207c85fb-2361-4035-904c-092dbf3832dc,2025-08-11,71.38
6c25de98-afaa-4b43-9608-cd7cf6c76dd4,207c85fb-2361-4035-904c-092dbf3832dc,2025-08-23,55.53
b57f04f5-702e-4977-b94b-05440ce78898,b97b82fd-6aed-4625-a137-8f00608f4208,2025-08-22,78.52
ce212a12-9141-467f-9dcb-a17b7a31d0a5,b97b82fd-6aed-4625-a137-8f00608f4208,2025-08-04,23.75
2106104e-f767-4f5b-b531-7843eaa8ac7b,b97b82fd-6aed-4625-a137-8f00608f4208,2025-07-28,76.68
f76e2699-a1af-46e8-93b4-c00bf9495962,820bfa2e-8370-468b-a031-2948ae5303ef,2025-08-14,83.3
970549b1-131f-4f60-b674-3aae7c638b39,287e7d67-f22a-434b-bfb6-7a367b4e21dc,2025-08-11,21.7
4edba4e9-f547-4999-b947-92db1b70c3d1,287e7d67-f22a-434b-bfb6-7a367b4e21dc,2025-08-08,60.6
3f670855-5487-45b2-a4bd-13667316dea1,26ec2880-ff9a-4fc1-845f-3ede85973543,2025-08-15,111.02
6ea3b3ea-448a-430f-98fa-5b6266216808,26ec2880-ff9a-4fc1-845f-3ede85973543,2025-08-15,99.21
8b692a54-84bc-4afb-b3c6-cd44f1ab97e3,26ec2880-ff9a-4fc1-845f-3ede85973543,2025-08-05,189.23
4814a90f-4173-4029-aef2-1b6b9310da3a,b2f52052-6a75-4c18-abc1-6453b4fcbd43,2025-08-24,113.17
69b2b8e7-c67e-4358-8cc1-77aeeb0bdbcf,b2f52052-6a75-4c18-abc1-6453b4fcbd43,2025-08-11,56.73
ba623d5b-15b9-46d4-b6c8-39c52ce26892,6f8cbca9-0218-4bf3-83a4-426814a12835,2025-08-11,67.24
63db534d-e007-4616-97c1-58d20c191596,a1c9741e-d5e2-428b-bfd9-21efa93ff525,2025-08-17,48.16
1b21fc60-b8e5-4d2d-800d-435d237e77ab,a1c9741e-d5e2-428b-bfd9-21efa93ff525,2025-08-03,77.44
ebcacfdb-b0e9-4c8f-a513-1988e651c5b3,a1c9741e-d5e2-428b-bfd9-21efa93ff525,2025-08-25,56.39
84670ffe-2394-4997-86d7-778a2b22a1e4,eeb13dba-9e4a-4411-ba07-156829ed92d0,2025-08-07,24.89
4b3d8091-8d35-4318-993c-2ab48f74ece1,eeb13dba-9e4a-4411-ba07-156829ed92d0,2025-08-06,5.68
02385f79-f953-498c-b27f-c17984793d2d,804781a4-acb8-423e-a2c7-503ab5f6d958,2025-08-15,113.66
42a95259-5ca7-435a-84be-504a8ce75bc7,4e1fc770-d216-4be5-89c8-edd313117ad0,2025-08-07,33.38
5658e451-4bd3-4299-bd70-cf2e6c4acbaf,ebb60598-6804-4f44-b831-0b75178eed5c,2025-08-01,112.43
b271b642-9645-4491-a5bf-91eb89ba815d,ebb60598-6804-4f44-b831-0b75178eed5c,2025-08-11,101.41
e7c865ce-c4f4-4416-b186-c630e3bdb74a,aee0044f-8ee2-4a24-82bf-aa71998f4aae,2025-08-14,51.67
7e84803e-635b-4b47-ae2e-690f256ee110,aee0044f-8ee2-4a24-82bf-aa71998f4aae,2025-08-24,93.71
083eb95a-513d-4008-b898-8c5f14697272,aee0044f-8ee2-4a24-82bf-aa71998f4aae,2025-07-26,6.07
fad4817b-9a53-4355-b06b-b4eddaeba159,eb494a61-d904-431b-bcf5-fbce7b892087,2025-08-09,51.23
3d843d4b-ed11-438b-ade1-4cb16ec53328,eb494a61-d904-431b-bcf5-fbce7b892087,2025-08-22,116.79
c2eeee35-5219-4c5b-be36-a0ef0ced8916,eb494a61-d904-431b-bcf5-fbce7b892087,2025-08-06,84.56
705e2a9d-3440-4f28-b905-e73a9176e48b,e92dacf4-4bbf-4b3e-8d29-29deb7b2b6c8,2025-08-13,100.48
b7922ce4-aeeb-4fdc-b6f4-fc9e407222b5,e92dacf4-4bbf-4b3e-8d29-29deb7b2b6c8,2025-08-25,73.27
c7638d61-306f-41e5-90b7-83ad3d85de81,f0b0d8f2-17df-4a8b-9086-7700dfc6207c,2025-08-03,112.36
95fb7280-1499-49c8-a28b-801544746b7d,400c9ca9-2df1-47e4-9bd8-6db68381e537,2025-08-04,92.21
34f73fdb-b171-4bd3-a170-825175af532f,b6b0f38b-4116-4f5a-a137-c1357f5ec413,2025-08-12,67.95
1f40c303-e3f8-43e8-84c9-3225cfe6c8a5,b6b0f38b-4116-4f5a-a137-c1357f5ec413,2025-07-31,67.31
e9ac90c0-d3c5-4488-9bc6-66b7e62d8555,7fd40968-3eb7-4c22-9823-c0aa2b1fe390,2025-08-15,34.25
9b4a0c4b-e562-4d73-ac26-803164eacd29,7fd40968-3eb7-4c22-9823-c0aa2b1fe390,2025-08-11,84.34
dc91bb7e-2685-4cbb-9115-ffbd636b9446,7fd40968-3eb7-4c22-9823-c0aa2b1fe390,2025-08-03,12.12
87fa71b6-d2fd-413f-b4ab-21f9b1cee27d,d1ad35fd-d73d-4554-9469-2736574d18a3,2025-08-17,54.18
4f780f31-3696-4a66-bc7a-377c0e2b31d3,6750d5c1-4429-46c2-85e2-29b64112adad,2025-08-09,1.62
61261fc1-d7b8-4c62-b8be-99c1ae6195d3,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-18,109.31
a6c10eb1-1dda-4dbb-9a28-f7052bb1f96a,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-19,73.26
3634f27f-7f83-47b1-8185-0944721e2163,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-05,54.09
ddccc9b8-b071-424a-866b-d36de9bf3d0a,55118e0b-3b47-4b6b-97e9-e02fbb5b2463,2025-07-29,32.25
1ebdde9d-13d4-4a63-8a27-261c22042c66,55118e0b-3b47-4b6b-97e9-e02fbb5b2463,2025-08-15,116.77
dc56418f-bae7-49aa-a63f-807e8906af7e,37a21415-5e02-404e-8efd-ea097e5cb0b9,2025-08-20,23.61
4180c8ba-ebf4-454c-bb6b-fbd56b72a3d8,37a21415-5e02-404e-8efd-ea097e5cb0b9,2025-07-28,98.6
8d42f2e7-7c9b-4fd3-b47f-d8f560a40492,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-08-22,139.84
eb6b18fd-c41b-4747-99f7-814b87b72400,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-08-17,98.29
69c231a3-2b80-46b8-9fa8-79299a12b944,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-08-02,69.1
4b2ac25d-8250-4721-ae31-4aadb8268cd3,38283773-5549-4e92-880a-be66a4da231b,2025-08-18,77.0
3ad4b0de-81f4-4925-b2ff-b8708f0ff6a2,9e837cbf-1165-4817-b813-3ec716497225,2025-07-27,69.87
05d0059e-cc85-466b-bd55-fda5651187ea,9e837cbf-1165-4817-b813-3ec716497225,2025-07-29,31.42
faea9bbe-1ce0-409f-b03b-db1d1f68afea,9e837cbf-1165-4817-b813-3ec716497225,2025-07-30,67.68
db11cfcd-c296-42ec-bb5a-096af450af07,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-08-23,111.19
8f92ddc3-73f1-4050-9e42-93c0a9a919fd,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-08-04,132.41
eee91ef1-0e16-4504-986c-488026beb826,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-08-05,135.83
1235cb69-7a31-4874-83b0-587bad247705,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-08-25,97.46
e3b2880a-f84e-4a4e-a705-9fff932a554e,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-08-11,133.05
c862b233-d5d0-4c13-bb29-b2d63b42c481,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-07-31,84.29
b4a2a6b6-49d9-41ca-a8a9-51e2f0369f99,cd76b732-d429-479e-9b36-83add508e36f,2025-07-26,127.87
5afa23ed-1c2c-4d09-af49-4c83b3218a84,cd76b732-d429-479e-9b36-83add508e36f,2025-08-25,47.62
575f6a68-6e25-486c-bd81-75d8ea59a9ce,2b3d43af-753b-40d5-9f35-f8c5ebc0c258,2025-08-24,96.96
